Epoch	SMILES	Valid
1	O=S(=O)(NC1CCC(NS(=O)(=O)c2c(F)cccc2F)C1)c1ccccc1	1.0
1	CN(C)CCNC(=O)c1ccc(-c2c(-c3ccncc3)noc2NC(=O)C2CC2C(F)(F)F)cc1	1.0
1	ClCCN1CCOC(CN2CC=S(O)(O)=CC2)(c2ccc(Cl)c(Cl)c2)C1	1.0
1	COC(=O)C(Cc1ccccc1)C(=O)NC(C)(CCS(=O)(=O)O)NS(=O)(=O)c1ccc2ccccc2c1	1.0
1	Nc1nc(N)c2nc(COSc3ccccc3)ccc2n1	1.0
1	COc1cc(COC(=O)N(C)Cc2ccc(CSc3ccccc3Cl)cc2)ccc1N1CCCC1	1.0
1	N=C(N)NC(=O)c1nc(Cl)c(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)[nH]1	1.0
1	C=C(c1cc(Cl)ccc1OC)C1=N[SH](O)(O)=CC1	1.0
1	CCCCC(=Cc1cc(OCc2ccsc2)ccc1OCc1ccc(Cl)cc1Cl)C(=O)O	1.0
1	CCCCNC(=O)COC(=O)c1ccc(NC(N)=O)cc1	1.0
1	O=S(=O)(NCC1(N2CCOCC2)c2ccccc2S(=O)(=O)N1c1cccc(F)c1	0.0
1	COc1ccc(CC(=O)OCC(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-]	1.0
1	O=C(Nc1ccc2c(c1)OCO2)c1noc2c1CCCC2	1.0
1	COc1ccc(CNC(=O)COC(=O)c2cc(Cl)sc2Cl)cc1	1.0
1	COc1ccc(Cl)cc1Nc1cc(NC2CC2)n2ncc(C=C3NC(=O)NC3=O)c2n1	1.0
1	O=S(=O)(Nc1cc(F)cc2cccnc12)(Cl	0.0
1	Cc1c(F)cccc1NS(=O)(=O)c1cc(Cl)c(Oc2c(Cl)cc(Cl)cc2Cl)c(O)c1Cl	1.0
1	CCOc1ccc(NC(=O)c2ccccc2C(C)C)c([N+](=O)[O-])c1	1.0
1	O=C1C2=NCCCN3C(c4cccc(Cl)c4)CC3N2CC1	1.0
1	CCOC(=O)c1c(C)nc(NN=C(C)c2ccccn2)nc1O	1.0
1	COc1ccc(CC(=O)O)cc1-c1c(F)c(F)c(F)c(F)c1F	1.0
1	CCNC(=S)N(N)Cc1sc(-c2ccc(Cl)cc2)nc1C	1.0
1	CC(CCC=C(c1cc(F)c(O)c(C(=O)O)c1)C(F)(F)F)=Cc1[nH]cc(-c2ccccc2)c1C#N	1.0
1	CCC(C=O)NC(=O)C(NC(=O)OCc1ccccc1)P(=O)(O)O	1.0
1	O=C(Nc1ccc(OC(F)(F)F)cc1)N(CC1CCCP(=O)(O)C1)c1ccc(Cl)c(Cl)c1	1.0
1	O=C(O)C(CCC1CCN(C(=O)CCc2ccc3ccccc3c2)C1)NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0
1	CC(C=C(O)c1ccccc1)=NC(Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)O	1.0
1	CCN1CCN(C(=O)c2cc(Oc3ccc(Cl)cc3)c3c(c2)c2nn4ccc(-c5cnn(C)c5)cc2c34CCC(N(C)S(=O)(=O)C(F)(F)F)CC4)CC1	0.0
1	CCCCN(C(=O)NC(=O)NN=Cc1ccccc1)S(C)(=O)=O	1.0
1	CS(=O)(=O)c1ccc(C(=O)N(Cc2nnc(-c3ccccc3)o2)C2CC2)cc1	1.0
1	c1cc2c(cc1-c1nnc(-c3cc(F)cc(C4CC4)c3)o1)N=N2	1.0
1	CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1	1.0
1	Cc1[nH]c(C(=O)O)c(C=O)c1CP(=O)(O)O	1.0
1	CCOC(=O)c1c(NC(=O)c2c(C)noc2C)sc2c1CCC(C)C2	1.0
1	O=C(NC(C(=O)N1CCOCC1)C1CCC1)C1CC1	1.0
1	C=CC(=O)N1CC(=Cc2ccc(C(F)(F)F)cc2)C(c2ccc(Cl)c(Cl)c2)C1	1.0
1	CC(=O)N(C)C(C)C(=O)NC12CC3CC(CC(C3)C1)C2	1.0
1	CC(C)(C)OC(=O)N1CCN(C(=O)c2cn(S(=O)(=O)c3ccc(C(C)(C)C)cc3)c3ccccc23)CC1	1.0
1	COc1cc(CS(C)(=O)=NS(=O)(=O)c2ccc(C)cc2)ccc1OCc1cn(CC(O)C(O)CO)nn1	1.0
1	COc1ccc(S(=O)(=O)NC(C)(C)CS(=O)(=O)c2ccc(C)cc2)cc1	1.0
1	Cc1cc(Cl)cc(C)c1NC(=O)C1CCCN1C(=O)N1CC(=O)N(Cc2ccccc2)C1=O	1.0
1	O=C(c1nc2ccccc2s1)c1cc(Cl)c(Cl)cc1Cl	1.0
1	CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)C(C)Oc1cccc(C(F)(F)F)c1)CC2	1.0
1	CC(C)(C)C(=O)OCC1(CO)CC(=Cc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)C(=O)O1	1.0
1	CCOc1ccccc1NC(=O)CN(c1cc(Cl)c([N+](=O)[O-])cc1[N+](=O)[O-])S(C)(=O)=O	1.0
1	COc1ccc2nc(NC(=O)CSc3nnnn3CCc3ccc([N+](=O)[O-])cc3)sc2c1	1.0
1	CC1(C)CC(=O)c2sc(N=S(O)(O)=Cc3cc(Cl)sc3Cl)CC21	0.0
1	Cc1ccc(CC(O)Cn2cc(Br)c(=O)[nH]c2=O)cc1	1.0
1	COc1ccc(NC(=O)CSc2nnc(-c3ccccc3)n2N)c(OC)c1	1.0
1	CC(C)n1n(CC(O)CO)c2c3c(ccc21)C(=O)c1ccccc1-3	1.0
1	COc1ccc(CCNC(=O)c2cccc(S(=O)(=O)N3CCN(Cc4ccccc4)CC3)c2)cc1OC	1.0
1	Oc1ccc(C=NN=C(Nc2oc3ccccc3c2=O)c2ccc(N(CCO)CCO)cc2)c1	0.0
1	c1ccc(CCc2cnnn2-c2ccccc2)cc1	1.0
1	CSc1cccc(NS(=O)(=O)c2cc(C)ccc2NC2CC2)c1	1.0
1	C=Cc1c(S(Br)(F)=CC(=O)c2ccc(C)cc2)cc(I)c2c1ccc1cc2CC1	0.0
1	N#CC(=Cc1ccncc1)c1cccc2ccccc12	1.0
1	COc1ccc(C(=O)NC(C(=O)NCc2cccs2)C(C)C)cc1OC	1.0
1	O=[N+]([O-])c1ccc(O)c(Cl)c1	1.0
1	O=S(=O)(Nc1cc(Cl)ccc1IC(F)(F)F)c1ccsc1	1.0
1	COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccccn2)cc1	1.0
1	COc1cccc(OC)c1C1CCC(=O)N1N=S(O)(O)=C=C[N+](=O)[O-]	1.0
1	Cc1[nH]cnc1C=C1C(=O)Nc2c(C#N)cc(Cl)cc21	1.0
1	Cc1cc(NCCNCC(C)N)nc(N)n1	1.0
1	Cc1nc2nc(SCC(=O)Nc3cc(F)ccc3Cl)nn2c(=O)c1Br	0.0
1	COc1ccc(-n2nc(C(=O)O)c3ccccc32)cc1	1.0
1	CC(N)C(=O)NC(c1ccccc1)c1cn(-c2ccccc2)nc1C(F)(F)F	1.0
1	CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1cc(C(=O)O)ccc1Cl	1.0
1	CC(C)(C)OC(=O)N1CC(CS(N)(=O)=O)=NS1(=O)=O	1.0
1	N#CC(=Cc1cnn(S(=O)(=O)c2ccccc2)c1)C(=O)N(C)C#Cc1ccc(S(N)(=O)=O)cc1	1.0
1	CS(=O)(=O)NC(=O)c1ccc(-c2c(C=Cc3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)cc1	1.0
1	O=C(NC1Cc2ccc(F)cc2C1)NC12CC34CC(CC(C3)C14)C2	1.0
1	CC(=O)C=NO	1.0
1	COc1ccc(CC(=O)N=Nc2c(O)[nH]c3ccccc23)cc1	1.0
1	N#Cc1cccc(NC(=O)NC2C(=O)N3C(C)4CCCC=CCC5C3C=C42)c1	0.0
1	CCNC(=O)c1noc(-c2cc(Cl)c(O)cc2O)c1NN1CCCCC1	1.0
1	COc1cc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc(-c2ccccc2)n1	1.0
1	Fc1cccc(C(Cl)CCC2OCC(c3ccccc3)CC2)c1	1.0
1	Cc1c(C2SC(N3C(=O)c4ccccc4C3=O)C(=O)N2)cccc1[N+](=O)[O-]	1.0
1	CN(C)S(=O)(=O)n1nc(NC2(c3ccc(Cl)cc3)CCCC2)c2ncccc21	1.0
1	CN(C)S(=O)(=O)c1cc(Cl)c(Cl)cc1Cl	1.0
1	Fc1ccc(OC2CCN(c3nc4cnncc4nc3NC3CC3)CC2)c(F)c1	1.0
1	NC(=O)CSC12CC3CC(CC(O)(C3)C1)C2	1.0
1	CC(=O)c1cccc(OC(=O)N2c3ccccc3C(=O)Nc3cc(Cl)cc(Cl)c32)c1	1.0
1	O=C1c2ccc(C3CC3)cc2OCCN1OCc1cccc(Br)c1	1.0
1	CC(C)(O)c1ccc(-c2c(C=Cc3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)cn1	1.0
1	COc1cc2ccc(C(O)(c3cocn3)C3CCCCC3)cc2cc1OC	1.0
1	Cc1nnc(SCC(=O)n2c3ccccc3cc3cccc(OCc4ccc(C(=O)O)cc4)c23)n1C	0.0
1	COC12CC3CC(CC1=O)C3(C)C2C=NN(c1ccccc1)c1ccccc1	1.0
1	Cn1cc(C2(N3CCC(C(F)(F)F)C3)CC2)c(-c2cccc(Br)c2)n1	1.0
1	CNC(=O)C(C)(C)N1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1	1.0
1	OC(CCN1CCC2CCCC2C1)C[n+]1ccccc1	1.0
1	Cc1c(C)n(C(=O)CSc2nnnn2Cc2ccccc2)c2ccccc12	1.0
1	Cc1nc(C)n(-c2ccc(N)cc2)n1	1.0
1	Cn1c(=O)c2c(nc(SCCCS)n2C)n(C=C2=NC(=O)C(=Cc3ccco3)S2)S1	0.0
1	CC(C)C(CC=C1CC(CO)(COC(=O)C(C=Cc2ccc(Cl)cc2Cl)OCO)O1)OC(=O)c1ccccc1	1.0
1	Cc1ccc(S(=O)(=O)NC(=O)c2ccc(Cl)cc2Cl)cc1	1.0
1	O=C(CSc1nc(=O)n2cc(Cl)ccc2n1)N1CCCc2ccccc21	1.0
1	Fc1ccccc1Cc1nn2c(CN3CCCCC3)c3c(nc2c1Cl)-c1ccccc1C3=O	1.0
1	NC(=O)CC1(CC(=O)O)CCCC1	1.0
1	Clc1cc(Cl)cc(CCl)c1C1C2Cn3c(nc4ccccc43)C2N1Cc1ccccc1F	1.0
1	COc1ccc(NC(=O)c2c(NC(=O)c3ccccc3)sc(-c3ccc(C)cc3C)c2=O)c(C)c1	0.0
1	CC(=O)N1CC(C)S(=O)(=O)c2sc(Cl)cc21	1.0
1	COc1ccc(C(=O)N=C2Cc3ccccc3OC2=O)c(OC)c1	1.0
1	Cc1cccc(-n2nc(C(=O)NC3CC4CCC(C3)N4S(C)(=O)=O)c3ccccc32)c1	1.0
1	NC(=O)c1nnsc1N	1.0
1	O=C(O)c1cccc(Cl)c1	1.0
1	O=C(O)c1cc(S(=O)(=O)NCCCCN2CCOCC2)ccc1Cl	1.0
1	CC1=Nc2nc(-n3c(N)nc4c3CCC4)nn2C1	1.0
1	Cc1cc(C)c(NC(=O)NCc2ccc3c(c2)oc(=O)n3Cc2ccc(Cl)cc2)c1Br	0.0
1	Cc1ccc(-n2nc(NC(=O)OC(C)(C)C)cc2-c2ccc3ccccc3c2)cc1	1.0
1	O=C(NC1CC2CCCC(C1)N2S(=O)(=O)c1ccccc1)N1CCC2(CC1)CN(Cc1ccc(C(=O)O)cc1)C2=O	1.0
1	CC(C)(C)c1nc(SCC(=O)NN)c2c3c(sc2n1)CCCC3	1.0
1	FC(F)(F)c1cc(NC(=S)NCc2ccccc2Cl)cc([N+](=O)[O-])c1	1.0
1	Clc1ccc(Nc2nnc(-c3cccnc3)s2)cc1	1.0
1	Cc1nc(S)n(C2CCCCC2)c1O	1.0
1	Cc1c(Cl)cccc1NC(=O)C[S+]([O-])CC(=O)NC1CCCCCC1	1.0
1	CCNC(=S)NCCF	1.0
1	CS(=O)(=O)NCC1CCN(c2ncc(Cl)c(OC3CN(c4ccc5ccccc5n4)C3)n2)C1	1.0
1	COCCn1c(SCc2nnc(S)o2)nc2ccccc21	1.0
1	CC(C)(C)OC(=O)N1CC(O)C(O)C1CO	1.0
1	Cc1cc2c(N)nc(N)nc2cc1Cl	1.0
1	O=S(=O)(Nc1ccncc1)c1ccc(Cl)cc1	1.0
1	CCCc1nnc2c3c1c(=O)oc1ccccc13	0.0
1	COc1c(OC(C)=O)ccc(N(C(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)C2Cc3ccccc3C2)c1	1.0
1	CCOC(=O)C1=C2C(=NC1=O)c1cccc3cccc2c13	1.0
1	CC(=O)N1S=C(C2CCCCC(=O)N2CCc2ccc(C(=O)O)cc2)CCC1=O	1.0
1	CCN(CC)CC#CC1(Oc2ccc(N)c(Br)c2)COC1c1ccccc1	1.0
1	CC(C)n1nc(-c2cnc(N)cn2)c2cc(C(N)=O)cc-2c1=O	0.0
1	Cc1nn(-c2ccc3onc(N)c3c2)c2c1S(=O)(=O)N(Cc1ccccc1)C2	1.0
1	O=C(NC(=S)Nc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccc(Cl)cc4)cc3)c2c1)B(O)O	1.0
1	N#CN=C(Nc1ccccc1)N1CCN(C(=O)c2ccco2)CC1	1.0
1	O=S(=O)(NCC(c1ccccc1)N1CCC(F)(F)C1)c1ccco1	1.0
1	Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2c[n+]([O-])cc(Cl)c2)c1	1.0
1	Cc1cn(C(P(=O)(O)O)P(=O)(O)O)c(N)c1I	1.0
1	O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCOCC1	1.0
1	COC1CCC(OC)(c2ccc(Cl)c(O)c2)C1	1.0
1	Cc1ccc(-c2csc3ncn(CC(=O)NCc4ccc5c(c4)OCO5)c(=O)c23)c(C)c1	1.0
1	O=C(O)c1cc(NN=Cc2ccco2)ccc1Cl	1.0
1	S=C1NC2(CCCCC2)NN1c1ccc(Cl)cc1	1.0
1	COc1ccc(CN2CCC(n3nccc3NC(=O)c3ccccc3Cl)CC2)cc1O	1.0
1	COc1ccc(C=CC(=O)N(Cc2ccccc2[N+](=O)[O-])C(C)C(=O)OCc2ccccc2)cc1OC	1.0
1	CN(C)CCC=C1c2ccc(Cl)cc2SC1=O	1.0
1	O=[N+]([O-])c1ccc(NN=Cc2ccc(Br)s2)nc1	1.0
1	CC(=O)Nc1ccc(S(=O)(=O)N(Cc2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)C2CCCC2)cc1	1.0
1	CCN1CCC(NC(=O)c2ccc3c(c2)OCO3)CC1	1.0
1	CC(=O)NC(C)Cc1ccc(C2CN(c3cc(Br)ccc3OC)C2)cc1	1.0
1	Clc1nssc1=Nc1cccc(C(F)(F)F)c1	1.0
1	CNCC1OC(OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O[Si](C)(C)C(C)(C)C)C(O)C1O	1.0
1	CCC(C)c1nc(O)c2c(OC)nn(Cc3ccccc3)c2n1	1.0
1	O=C(NC(CO)c1c(Cl)cccc1Cl)c1ccccc1OC(F)(F)F	1.0
1	C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Br)c4F)ncnc3cn2)C1	1.0
1	COCOc1cn(-c2ccccc2)nc1S(=O)(=O)c1ccc(Br)cc1	1.0
1	COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)N3CC=S(O)(O)=CC3)cc2)cc1	1.0
1	COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1	1.0
1	CS(=O)(=O)c1ccc(-c2ocnc2-c2ccc(C(F)(F)F)cc2)cc1	1.0
1	CCN(CC(=O)N1CCCC(C#N)(O)C1=O)C(C)=O	1.0
1	COc1ccccc1C1C2C(=O)CC(C)(C)C2C(=O)C1=O	1.0
1	CN(C)c1ccc(CSc2nc(N)n(-c3ccccc3)n2)n1	0.0
1	CCN(C(=O)c1ccc(Cl)cc1)C1C=S(O)(O)=CC1	1.0
1	CCCn1c(=O)c2nc(C(C3CC3)C3COC3(C)C)[nH]c2[nH]1	1.0
1	CN(C(=O)C(=O)O)c1ccc(SCc2ccccc2)c([N+](=O)[O-])c1	1.0
1	CCCC(=O)OC1=C(C(=O)OC)C(c2ccc(F)c(Cl)c2)[N+](=O)[O-]	0.0
1	COc1ccc(COCC(Cn2ccnc2)OCC2COCCO2)c1N	0.0
1	COc1ccc(N2C(=O)SC(=Cc3ccc(O)c(O)c3)C2=O)cc1	1.0
1	COc1ccc(CN(CC(=O)NC2CCCC2)C(=O)CCC(=O)Nc2nccs2)cc1	1.0
1	c1ccc(SCc2nnc(-c3ccc(Cl)cc3)o2)nc1	1.0
1	O=C(C=Cc1ccc(O)c(O)c1)OC1C2OC2(C(=O)O)CC(O)C1O	1.0
1	C=C1CC(O)C2C3C(CCC3NC(=O)c3ccc4nccc(NC)c4n3)C(=O)N12	1.0
1	[N-]=[N+]=NCC(c1ccc2ccccc2c1)C1C(=O)Oc2cc(Cl)ccc2S1	1.0
1	CCN(CC(=O)N1CCN(S(C)(=O)=O)CC1)S(=O)(=O)c1cc([N+](=O)[O-])ccc1N=[N+]=[N-]	1.0
1	COc1cc(C(=O)CSc2n[nH]c(S)n2)ccc1OCc1cc(=O)n2c(n1)sc1ccccc12	1.0
1	CC(C)=CCOc1c2ccc(C=C3SC(=O)NC3=O)cc2nn1C	1.0
1	CS(=O)(=O)n1nc(Cl)cc1-c1ccc(C(F)(F)F)cc1	1.0
1	Cc1c(C(=O)N(C)C(C)C)sc(=O)n1Cc1cccc(F)c1	1.0
1	Cc1nc(C(=O)Nc2cnn(Cc3ccc(C(=O)Nc4ccon4)cc3)c2)cs1	1.0
1	CNC1=NC2C(OC(c3ccc(O)cc3)C(COC(C)=O)c3c2c(Cl)c(Cl)c(Cl)c[n+]3[O-])O1	0.0
1	CC(C)OC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1	1.0
1	CNCCNc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1	1.0
1	CCN(CCNC=C1C(=O)N(C(C)(C)C)C(Cc2ccccc2)C(O)C1O)OS(=O)(=O)O	1.0
1	COC(=O)N1CC=C2C=CC(C(N)=O)=CC2=C1C(=O)c1ccc(F)cc1	1.0
1	C=CCOc1c(CN2C3CCC2CC(O)(c2nccn2)CC3)c(=O)n(-c2ccc(OC)nc2)c1	0.0
1	Cc1noc(C)c1S(=O)(=O)N(CC(=O)O)Sc1ccc(C(F)(F)F)cc1	1.0
1	Cc1nc(N)nc(N2CC(O)CC2c2nc3cccc(Cl)c3c(=O)n2-c2ccc(S(C)(=O)=O)cc2)c1C	1.0
1	Fc1ccc(SCCCN2CCN(c3ccccn3)CC2)cc1	1.0
1	COc1cc(-c2noc(C3CCCN(S(=O)(=O)c4ccc(C(C)=O)cc4)C3)n2)ccc1O	1.0
1	CCSC1=NSC2=NC(=O)C(=CN(C)c3nonc3C)CC=C21	1.0
1	COC(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cc(C(=O)O)c2cc(Cl)ccc2n1	1.0
1	COc1ccc(OC)c(S(=O)(=O)N2CCN(C)C(=O)C2CC(=O)Nc2ccc3c[nH]nc3c2)c1	1.0
1	Fc1ccc(NC(=S)Nc2ccccc2SSc2ccccc2)cc1	1.0
1	O=C(NC1(C(=O)NC(Cc2ccccc2)C(=O)NCC2CCN(C3CCOCC3)CC2)CCCC1)c1cc2cnccc2s1	1.0
1	O=C(NC1CCN(Cc2ccc3c(c2)CCO3)CC1)c1cc(=O)c2ccc(O)cc2o1	1.0
1	COc1ccc(NC(CF)C(=O)O)c([N+](=O)[O-])c1	1.0
1	COC(=O)c1c(Oc2cc(Cl)cc(COc3ccc(I)cc3)c2)cccc1Cl	1.0
1	O=C(CN1C(=O)CSc2ccccc21)N1CCN(c2ccccn2)CC1	1.0
1	CS(=O)(C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1	1.0
1	COc1ccc(C(=O)Cn2cc(O)c(=O)c(Cl)c2)c(OC)c1	1.0
1	COc1ccc(Cn2c(-c3ccc(Br)cc3)c[n+]([O-])c2C(C)=O)cc1	1.0
1	NC(=O)c1nn(CC(=O)N2C(C(=O)NCc3nn[nH]n3)CC2C(=O)c2ccc(Cl)cc2)cn1	1.0
1	Cc1ccc(S(=O)(=O)N2CC3(CC(c4cccc(NC(=O)C(Cc5ccccc5)C(=O)O)c4)SCCS3)C2)cc1	1.0
1	Clc1ccc(Nc2nnc(-c3cccnc3)o2)cc1	1.0
1	CC(C)(C)C(=O)CSc1nc2nc(N)nc-2c(O)c1Cl	0.0
1	OCCn1c(-c2ccc(Cl)cc2)cnn1	1.0
1	Cc1cn(CCc2ccccc2-c2ccccc2)c2c1CC1(C2)CN1S(=O)(=O)c1ccc(C)cc1	1.0
1	CC(=O)N1CCN(c2ncnc(Nc3ccc4c(c3)OCCCO4)n2)CC1	1.0
1	O=C(Cn1c2[n+]([O-])c3ccc(Cl)cc3cc2S(=O)(=O)N1)Nc1ccc2c(c1)OCCO2	1.0
1	CC(C)(C)C(=O)C(=O)C1=C(O)C(CCCc2ccc(Cl)cc2Cl)=CC1=O	1.0
1	CCSc1nnc2n1C(C)(C)Cc1ccccc1-2	1.0
1	NCCC(=O)Nc1cccc2ccccc12	1.0
1	CCOC(=O)c1nn(C(=O)Nc2ccccc2)c2ccccc12	1.0
1	COC(=O)C(c1ccc(Cl)cc1)N1C(=O)c2ccc(NC(=O)c3ccc(C)cc3)cc2Sc2cc(Cl)ccc21	1.0
1	CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2CCCCCC2)c1C	1.0
1	O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCOCC1	1.0
1	COP(=O)(O)NC(CCO)C(=O)Nc1cccc(C(=O)CC(=O)NC)n1	1.0
1	CCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1cccc2ccccc12	1.0
1	O=C(O)C1=C(C(=O)NC2CC2)C2(C(=O)O)C=CCC=CC2N1	1.0
1	CC(C)(C)SCCNC(=O)C1CCN(Cc2cc3cc(-c4cccc(CN5CCSCC5)c4)[nH]n3c2)CC1	1.0
1	O=C(N1CCSCC1)c1cc2c(Nc3ccc(F)cc3)nc(N3CCOCC3)nc2s1	1.0
1	COc1cc(C=CC(=O)N2C=CS(=O)(=O)C2)ccc1OC(=O)c1cc2ccccc2o1	1.0
1	Cc1ccc(C(=O)Nc2nc(C34CC5CC(CC(C5)C3)C4)cs2)cc1	1.0
1	COc1ccc2c(CC(=O)N(C)C3=NS(=O)(=O)c4cc(Cl)ccc43)coc2c1	1.0
1	CC(NC(=O)c1cc(Cl)cc(Cl)c1)C1CCS(=O)(=O)C1	1.0
1	CC(C)(C)P(=O)(O)C(=O)N1CCCC1C(=O)O	1.0
1	CC(C)n1nc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1Cl	1.0
1	O=C(CNS(=O)(=O)c1cccc([N+](=O)[O-])c1)NO	1.0
1	O=C(Cc1ccc(NS(=O)(=O)c2cccc3c2OCC3)n2cnnc12)NO	1.0
1	CS(=O)(=O)Nc1ccc(N2CC(Oc3ccc(Cl)cc3)C2=O)cn1	1.0
1	O=S(=O)(c1ccccc1)c1cn(C2CCNC2)c2ncccc12	1.0
1	Cc1nn(C)c(C)c1NS(=O)(=O)c1cc(-c2cnn(C(F)F)c2)cs1	1.0
1	CC(=O)Nc1cccc(NCC(=O)Nc2ccc(SC)cc2C(=O)O)c1	1.0
1	CC1=C(S(=O)(=O)c2ccccc2)SCCS1	1.0
1	Cc1cc(O)cc(C)c1CC(N)C(=O)N1CCCN1C(=NC#N)NS	1.0
1	CN(C)CC(=O)N1C(C(=O)NC2CC2)C(CO)c2ccccc2S1(=O)=O	1.0
1	Cc1noc(C)c1S(=O)(=O)NC(=O)C1(C)CCN1C(=O)C=C1CC(=O)NC(=N)N1	1.0
1	Cc1noc(C=CN(C)C)n1	1.0
1	CCCOc1ccc(-c2ccc(C(=O)O)n2C)cc1OC	1.0
1	Cn1c(C(=O)NNS(=O)(=O)c2ccc(Cl)cc2)cc2ccccc21	1.0
1	C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)cn3)n2)ccc1OC	1.0
1	Cc1cnc(C(=O)NC2CCc3ccc(-c4cnccc4C)cc32)cn1	1.0
1	N#Cc1cc(F)cc(S(=O)(=O)c2sc3ncc(Cl)cc3c2-c2ccc(Cl)cc2)c1	1.0
1	COC(=O)C1C(c2cccc(C#N)c2)=CC2C=CC(=NC(=O)OC(C)C)C(=O)N21	1.0
1	Nc1c(C(=O)Nc2ccc3c(c2)OCO3)nn(-c2ccc(Cl)cc2Cl)c1Br	1.0
1	O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)NN=C1CCCc2ccccc21	1.0
1	CCC(C)CN1C(=O)NC(=O)C1=C(C#N)c1c[nH]c2ncccc12	1.0
1	O=C(COC(=O)C1(c2ccccc2)CC1)NCCBr	1.0
1	NC(=S)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1	1.0
1	COc1ccc(OC)c(SCC(=O)c2c(C)[nH]c(C)c2O)c1	1.0
1	NS(=O)(=O)c1ccc(NC(=S)NC(C(=O)O)C(Cl)(Cl)Cl)cc1	1.0
1	COC(=O)c1ccc2c(c1)nc(SCc1cn3ccnc3c1)n2nnc1	0.0
1	CC(C)C(=O)N1CCC2(CC1)OC(=O)N(C)c1ccc(Cl)cc12	1.0
