Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC02221823_144	Trypsin_1.sq	151	0.562	0.421	0.141	0
ZINC03933545_155	Trypsin_1.sq	152	0.562	0.391	0.171	0
ZINC00770809_34	Trypsin_1.sq	153	0.562	0.451	0.111	0
ZINC03226787_158	Trypsin_1.sq	154	0.562	0.441	0.121	0
ZINC03670389_185	Trypsin_1.sq	155	0.561	0.476	0.086	0
ZINC03820048_135	Trypsin_1.sq	156	0.561	0.420	0.141	0
ZINC02221826_158	Trypsin_1.sq	157	0.561	0.433	0.128	0
ZINC03834178_196	Trypsin_1.sq	158	0.560	0.441	0.119	1
ZINC03818476_187	Trypsin_1.sq	159	0.560	0.455	0.105	0
ZINC03973552_174	Trypsin_1.sq	160	0.560	0.424	0.136	0
ZINC03987021_74	Trypsin_1.sq	161	0.560	0.437	0.124	0
ZINC03670390_177	Trypsin_1.sq	162	0.560	0.450	0.110	0
ZINC03652389_154	Trypsin_1.sq	163	0.560	0.432	0.128	0
ZINC03841621_177	Trypsin_1.sq	164	0.560	0.469	0.091	0
ZINC02130850_156	Trypsin_1.sq	165	0.560	0.461	0.099	0
ZINC03600291_68	Trypsin_1.sq	166	0.560	0.421	0.139	0
ZINC03405873_29	Trypsin_1.sq	167	0.560	0.414	0.146	0
ZINC03842252_148	Trypsin_1.sq	168	0.559	0.388	0.171	0
ZINC02221824_139	Trypsin_1.sq	169	0.559	0.423	0.136	0
ZINC02126774_96	Trypsin_1.sq	170	0.559	0.435	0.124	0
ZINC03670345_155	Trypsin_1.sq	171	0.559	0.448	0.111	0
ZINC02700318_163	Trypsin_1.sq	172	0.559	0.449	0.110	0
ZINC00771641_147	Trypsin_1.sq	173	0.559	0.456	0.103	0
ZINC02128933_46	Trypsin_1.sq	174	0.559	0.430	0.128	0
ZINC03987062_31	Trypsin_1.sq	175	0.559	0.462	0.096	0
ZINC03938552_133	Trypsin_1.sq	176	0.558	0.427	0.131	0
ZINC03864336_24	Trypsin_1.sq	177	0.558	0.448	0.110	0
ZINC03852887_41	Trypsin_1.sq	178	0.558	0.392	0.166	0
ZINC03791681_181	Trypsin_1.sq	179	0.558	0.376	0.182	0
ZINC01537299_45	Trypsin_1.sq	180	0.558	0.413	0.145	0
ZINC03571166_20	Trypsin_1.sq	181	0.558	0.443	0.115	0
ZINC03816461_114	Trypsin_1.sq	182	0.558	0.381	0.176	0
ZINC03834136_51	Trypsin_1.sq	183	0.557	0.401	0.156	1
ZINC03874144_190	Trypsin_1.sq	184	0.557	0.377	0.180	0
ZINC03429542_87	Trypsin_1.sq	185	0.557	0.409	0.148	0
ZINC02160908_61	Trypsin_1.sq	186	0.557	0.446	0.111	0
ZINC00906587_124	Trypsin_1.sq	187	0.557	0.425	0.131	0
ZINC03819381_173	Trypsin_1.sq	188	0.557	0.417	0.140	0
ZINC03329295_78	Trypsin_1.sq	189	0.557	0.446	0.111	0
ZINC03263404_113	Trypsin_1.sq	190	0.556	0.435	0.122	0
ZINC03406080_53	Trypsin_1.sq	191	0.556	0.423	0.133	0
ZINC02160725_156	Trypsin_1.sq	192	0.556	0.432	0.124	0
ZINC02700308_42	Trypsin_1.sq	193	0.556	0.455	0.101	0
ZINC03960308_105	Trypsin_1.sq	194	0.556	0.413	0.143	0
ZINC01902820_56	Trypsin_1.sq	195	0.555	0.427	0.128	0
ZINC02700310_109	Trypsin_1.sq	196	0.555	0.457	0.098	0
ZINC03421130_74	Trypsin_1.sq	197	0.555	0.445	0.110	0
ZINC01549768_185	Trypsin_1.sq	198	0.555	0.377	0.178	0
ZINC03980052_167	Trypsin_1.sq	199	0.555	0.374	0.181	0
ZINC03834153_70	Trypsin_1.sq	200	0.554	0.390	0.164	1
ZINC02967870_199	Trypsin_1.sq	201	0.554	0.438	0.117	0
ZINC02349120_7	Trypsin_1.sq	202	0.554	0.446	0.108	0
ZINC03524553_34	Trypsin_1.sq	203	0.554	0.420	0.134	0
ZINC02135324_91	Trypsin_1.sq	204	0.554	0.435	0.119	0
ZINC00593049_92	Trypsin_1.sq	205	0.554	0.448	0.106	0
ZINC02663357_93	Trypsin_1.sq	206	0.554	0.406	0.148	0
ZINC03852887_125	Trypsin_1.sq	207	0.554	0.474	0.080	0
ZINC03834116_111	Trypsin_1.sq	208	0.553	0.433	0.121	1
ZINC03914355_117	Trypsin_1.sq	209	0.553	0.456	0.097	0
ZINC04185326_45	Trypsin_1.sq	210	0.553	0.416	0.138	0
ZINC02130364_199	Trypsin_1.sq	211	0.553	0.428	0.125	0
ZINC02138806_55	Trypsin_1.sq	212	0.553	0.432	0.121	0
ZINC04217906_126	Trypsin_1.sq	213	0.553	0.436	0.117	0
ZINC02129117_118	Trypsin_1.sq	214	0.553	0.424	0.129	0
ZINC02135326_119	Trypsin_1.sq	215	0.553	0.432	0.121	0
ZINC02138251_91	Trypsin_1.sq	216	0.553	0.420	0.133	0
ZINC01536002_41	Trypsin_1.sq	217	0.553	0.431	0.122	0
ZINC03325422_172	Trypsin_1.sq	218	0.553	0.426	0.126	0
ZINC03867408_118	Trypsin_1.sq	219	0.553	0.421	0.132	0
ZINC03344389_89	Trypsin_1.sq	220	0.553	0.427	0.126	0
ZINC01909188_130	Trypsin_1.sq	221	0.552	0.466	0.086	0
ZINC02660602_78	Trypsin_1.sq	222	0.552	0.453	0.099	0
ZINC00597948_72	Trypsin_1.sq	223	0.552	0.446	0.106	0
ZINC04392549_105	Trypsin_1.sq	224	0.552	0.448	0.104	0
ZINC03851685_149	Trypsin_1.sq	225	0.552	0.378	0.174	0
ZINC03890017_136	Trypsin_1.sq	226	0.552	0.440	0.112	0
ZINC02138807_121	Trypsin_1.sq	227	0.552	0.436	0.116	0
ZINC04240331_153	Trypsin_1.sq	228	0.552	0.419	0.132	0
ZINC00921662_70	Trypsin_1.sq	229	0.552	0.406	0.145	0
ZINC02138942_173	Trypsin_1.sq	230	0.552	0.417	0.134	0
ZINC03928467_178	Trypsin_1.sq	231	0.551	0.412	0.139	0
ZINC03840213_35	Trypsin_1.sq	232	0.551	0.396	0.155	0
ZINC03342986_20	Trypsin_1.sq	233	0.551	0.446	0.105	0
ZINC01489009_99	Trypsin_1.sq	234	0.551	0.458	0.094	0
ZINC03325420_95	Trypsin_1.sq	235	0.551	0.417	0.134	0
ZINC02136680_158	Trypsin_1.sq	236	0.551	0.435	0.116	0
ZINC03671448_170	Trypsin_1.sq	237	0.551	0.423	0.128	0
ZINC02572664_24	Trypsin_1.sq	238	0.551	0.429	0.122	0
ZINC04355470_125	Trypsin_1.sq	239	0.551	0.425	0.126	0
ZINC03938554_150	Trypsin_1.sq	240	0.551	0.378	0.173	0
ZINC03633212_153	Trypsin_1.sq	241	0.550	0.434	0.116	0
ZINC00770153_81	Trypsin_1.sq	242	0.550	0.448	0.103	0
ZINC02128934_167	Trypsin_1.sq	243	0.550	0.424	0.126	0
ZINC02129134_172	Trypsin_1.sq	244	0.550	0.413	0.137	0
ZINC03791580_174	Trypsin_1.sq	245	0.550	0.390	0.160	0
ZINC04185377_30	Trypsin_1.sq	246	0.550	0.432	0.118	0
ZINC03891131_136	Trypsin_1.sq	247	0.550	0.461	0.089	0
ZINC02712537_157	Trypsin_1.sq	248	0.550	0.449	0.100	0
ZINC01549763_177	Trypsin_1.sq	249	0.550	0.376	0.174	0
ZINC03987406_160	Trypsin_1.sq	250	0.550	0.418	0.132	0
ZINC03834131_86	Trypsin_1.sq	251	0.549	0.398	0.150	1
ZINC04340537_135	Trypsin_1.sq	252	0.549	0.444	0.105	0
ZINC03633199_118	Trypsin_1.sq	253	0.549	0.447	0.102	0
ZINC03439248_119	Trypsin_1.sq	254	0.549	0.399	0.150	0
ZINC04188447_193	Trypsin_1.sq	255	0.549	0.436	0.113	0
ZINC02401823_91	Trypsin_1.sq	256	0.549	0.471	0.078	0
ZINC03800681_161	Trypsin_1.sq	257	0.549	0.404	0.146	0
ZINC03959476_179	Trypsin_1.sq	258	0.549	0.381	0.168	0
ZINC02135333_169	Trypsin_1.sq	259	0.549	0.436	0.113	0
ZINC03800681_113	Trypsin_1.sq	260	0.549	0.407	0.141	0
ZINC02712627_18	Trypsin_1.sq	261	0.549	0.411	0.137	0
ZINC04001531_162	Trypsin_1.sq	262	0.549	0.378	0.171	0
ZINC03342986_20	Trypsin_1.sq	263	0.548	0.449	0.100	0
ZINC02973482_2	Trypsin_1.sq	264	0.548	0.486	0.063	0
ZINC03819918_108	Trypsin_1.sq	265	0.548	0.404	0.144	0
ZINC03444529_166	Trypsin_1.sq	266	0.548	0.407	0.141	0
ZINC04222694_61	Trypsin_1.sq	267	0.548	0.436	0.112	0
ZINC04001519_166	Trypsin_1.sq	268	0.548	0.382	0.167	0
ZINC03840253_114	Trypsin_1.sq	269	0.548	0.408	0.140	0
ZINC02639675_76	Trypsin_1.sq	270	0.548	0.383	0.165	0
ZINC03977101_38	Trypsin_1.sq	271	0.548	0.423	0.125	0
ZINC01107131_195	Trypsin_1.sq	272	0.547	0.433	0.114	0
ZINC01107129_190	Trypsin_1.sq	273	0.547	0.432	0.115	0
ZINC03387210_164	Trypsin_1.sq	274	0.547	0.407	0.140	0
ZINC03997172_76	Trypsin_1.sq	275	0.547	0.419	0.128	0
ZINC02130567_178	Trypsin_1.sq	276	0.547	0.445	0.102	0
ZINC03933548_42	Trypsin_1.sq	277	0.547	0.390	0.157	0
ZINC03800681_159	Trypsin_1.sq	278	0.547	0.407	0.140	0
ZINC03864337_186	Trypsin_1.sq	279	0.547	0.401	0.146	0
ZINC03342986_52	Trypsin_1.sq	280	0.547	0.453	0.094	0
ZINC04147305_179	Trypsin_1.sq	281	0.546	0.432	0.115	0
ZINC03987397_56	Trypsin_1.sq	282	0.546	0.398	0.149	0
ZINC03368428_184	Trypsin_1.sq	283	0.546	0.428	0.119	0
ZINC03891134_168	Trypsin_1.sq	284	0.546	0.424	0.122	0
ZINC02221828_144	Trypsin_1.sq	285	0.546	0.421	0.126	0
ZINC03987853_37	Trypsin_1.sq	286	0.546	0.418	0.128	0
ZINC04001527_160	Trypsin_1.sq	287	0.546	0.380	0.166	0
ZINC04411389_167	Trypsin_1.sq	288	0.546	0.439	0.107	0
ZINC03350269_126	Trypsin_1.sq	289	0.546	0.431	0.115	0
ZINC03867942_186	Trypsin_1.sq	290	0.546	0.381	0.165	0
ZINC02352011_54	Trypsin_1.sq	291	0.546	0.435	0.111	0
ZINC03325417_75	Trypsin_1.sq	292	0.546	0.433	0.112	0
ZINC04392031_125	Trypsin_1.sq	293	0.546	0.429	0.117	0
ZINC03815827_99	Trypsin_1.sq	294	0.545	0.432	0.113	1
ZINC02126772_139	Trypsin_1.sq	295	0.545	0.417	0.129	0
ZINC03819383_66	Trypsin_1.sq	296	0.545	0.403	0.143	0
ZINC00770994_101	Trypsin_1.sq	297	0.545	0.484	0.062	0
ZINC03938550_166	Trypsin_1.sq	298	0.545	0.410	0.135	0
ZINC03948981_78	Trypsin_1.sq	299	0.545	0.388	0.157	0
ZINC03819921_34	Trypsin_1.sq	300	0.545	0.400	0.144	0
ZINC03889997_37	Trypsin_1.sq	301	0.545	0.421	0.124	0
ZINC03832370_152	Trypsin_1.sq	302	0.544	0.458	0.087	1
ZINC03891143_167	Trypsin_1.sq	303	0.544	0.407	0.138	0
ZINC03840482_52	Trypsin_1.sq	304	0.544	0.456	0.088	0
ZINC02192462_49	Trypsin_1.sq	305	0.544	0.458	0.086	0
ZINC04260555_59	Trypsin_1.sq	306	0.544	0.429	0.115	0
ZINC02665348_165	Trypsin_1.sq	307	0.544	0.395	0.149	0
ZINC03959472_185	Trypsin_1.sq	308	0.544	0.402	0.142	0
ZINC03538146_80	Trypsin_1.sq	309	0.544	0.409	0.135	0
ZINC03832371_139	Trypsin_1.sq	310	0.543	0.432	0.111	1
ZINC03834175_184	Trypsin_1.sq	311	0.543	0.409	0.133	1
ZINC03406198_65	Trypsin_1.sq	312	0.543	0.398	0.146	0
ZINC03980155_161	Trypsin_1.sq	313	0.543	0.398	0.145	0
ZINC02136682_185	Trypsin_1.sq	314	0.543	0.435	0.108	0
ZINC02973482_2	Trypsin_1.sq	315	0.543	0.481	0.062	0
ZINC03344380_36	Trypsin_1.sq	316	0.543	0.410	0.133	0
ZINC03780338_6	Trypsin_1.sq	317	0.543	0.448	0.095	0
ZINC04001541_103	Trypsin_1.sq	318	0.543	0.414	0.129	0
ZINC04382511_104	Trypsin_1.sq	319	0.543	0.448	0.095	0
ZINC03530599_171	Trypsin_1.sq	320	0.543	0.428	0.115	0
ZINC03838231_51	Trypsin_1.sq	321	0.543	0.442	0.101	0
ZINC03368257_197	Trypsin_1.sq	322	0.543	0.428	0.115	0
ZINC03852886_190	Trypsin_1.sq	323	0.543	0.442	0.101	0
ZINC02131954_94	Trypsin_1.sq	324	0.543	0.430	0.112	0
ZINC04185360_91	Trypsin_1.sq	325	0.543	0.447	0.096	0
ZINC04383601_141	Trypsin_1.sq	326	0.543	0.408	0.134	0
ZINC01548103_89	Trypsin_1.sq	327	0.543	0.370	0.173	0
ZINC03368272_97	Trypsin_1.sq	328	0.542	0.412	0.131	0
ZINC02252933_194	Trypsin_1.sq	329	0.542	0.459	0.083	0
ZINC03500143_101	Trypsin_1.sq	330	0.542	0.387	0.155	0
ZINC04382511_154	Trypsin_1.sq	331	0.542	0.449	0.094	0
ZINC02224425_98	Trypsin_1.sq	332	0.542	0.442	0.101	0
ZINC03977400_161	Trypsin_1.sq	333	0.542	0.408	0.135	0
ZINC03841640_18	Trypsin_1.sq	334	0.542	0.441	0.101	0
ZINC04202240_6	Trypsin_1.sq	335	0.542	0.433	0.108	0
ZINC02517180_180	Trypsin_1.sq	336	0.542	0.439	0.103	0
ZINC03817194_105	Trypsin_1.sq	337	0.541	0.407	0.134	0
ZINC02345449_33	Trypsin_1.sq	338	0.541	0.418	0.123	0
ZINC03891132_72	Trypsin_1.sq	339	0.541	0.432	0.109	0
ZINC03936845_35	Trypsin_1.sq	340	0.541	0.404	0.137	0
ZINC01654872_34	Trypsin_1.sq	341	0.541	0.409	0.132	0
ZINC01541499_146	Trypsin_1.sq	342	0.541	0.427	0.114	0
ZINC03670321_78	Trypsin_1.sq	343	0.541	0.435	0.106	0
ZINC01821866_164	Trypsin_1.sq	344	0.541	0.457	0.084	0
ZINC03834177_169	Trypsin_1.sq	345	0.540	0.386	0.154	1
ZINC03988711_51	Trypsin_1.sq	346	0.540	0.434	0.107	0
ZINC03269986_93	Trypsin_1.sq	347	0.540	0.421	0.120	0
ZINC03959072_69	Trypsin_1.sq	348	0.540	0.418	0.122	0
ZINC02192462_77	Trypsin_1.sq	349	0.540	0.456	0.084	0
ZINC01549839_9	Trypsin_1.sq	350	0.540	0.418	0.122	0
ZINC02218504_36	Trypsin_1.sq	351	0.540	0.449	0.091	0
ZINC02129135_97	Trypsin_1.sq	352	0.540	0.414	0.126	0
ZINC00921352_58	Trypsin_1.sq	353	0.540	0.402	0.138	0
ZINC04248899_109	Trypsin_1.sq	354	0.540	0.395	0.144	0
ZINC03942063_10	Trypsin_1.sq	355	0.540	0.399	0.141	0
ZINC03834157_26	Trypsin_1.sq	356	0.539	0.413	0.127	1
ZINC03834149_162	Trypsin_1.sq	357	0.539	0.428	0.112	1
ZINC03807319_103	Trypsin_1.sq	358	0.539	0.420	0.119	0
ZINC02656321_71	Trypsin_1.sq	359	0.539	0.405	0.135	0
ZINC02135249_81	Trypsin_1.sq	360	0.539	0.479	0.060	0
ZINC03966572_99	Trypsin_1.sq	361	0.539	0.452	0.088	0
ZINC04210217_16	Trypsin_1.sq	362	0.539	0.363	0.176	0
ZINC02136688_172	Trypsin_1.sq	363	0.539	0.421	0.118	0
ZINC02128211_8	Trypsin_1.sq	364	0.539	0.430	0.109	0
ZINC03812795_43	Trypsin_1.sq	365	0.539	0.444	0.095	0
ZINC03987019_140	Trypsin_1.sq	366	0.539	0.436	0.103	0
ZINC00852448_57	Trypsin_1.sq	367	0.539	0.438	0.101	0
ZINC03867259_167	Trypsin_1.sq	368	0.539	0.389	0.150	0
ZINC01882071_176	Trypsin_1.sq	369	0.539	0.414	0.125	0
ZINC01893284_191	Trypsin_1.sq	370	0.539	0.453	0.086	0
ZINC04465649_174	Trypsin_1.sq	371	0.539	0.414	0.125	0
ZINC03867594_174	Trypsin_1.sq	372	0.539	0.414	0.125	0
ZINC04080451_151	Trypsin_1.sq	373	0.539	0.434	0.105	0
ZINC04287505_5	Trypsin_1.sq	374	0.539	0.408	0.130	0
ZINC03987403_68	Trypsin_1.sq	375	0.539	0.416	0.122	0
