Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC04222445_109	Trypsin_2.sq	45	0.638	0.463	0.175	0
ZINC03959464_43	Trypsin_2.sq	46	0.638	0.433	0.205	0
ZINC03834125_175	Trypsin_2.sq	47	0.637	0.465	0.172	1
ZINC03779518_43	Trypsin_2.sq	48	0.635	0.390	0.246	0
ZINC04222191_187	Trypsin_2.sq	49	0.635	0.411	0.224	0
ZINC03333552_137	Trypsin_2.sq	50	0.635	0.383	0.253	0
ZINC01882070_47	Trypsin_2.sq	51	0.635	0.449	0.186	0
ZINC04150044_78	Trypsin_2.sq	52	0.634	0.485	0.149	0
ZINC00767720_26	Trypsin_2.sq	53	0.633	0.383	0.250	0
ZINC03955054_197	Trypsin_2.sq	54	0.632	0.402	0.230	0
ZINC02663357_183	Trypsin_2.sq	55	0.632	0.374	0.258	0
ZINC01760987_186	Trypsin_2.sq	56	0.630	0.404	0.226	0
ZINC03959476_179	Trypsin_2.sq	57	0.630	0.387	0.243	0
ZINC03834121_159	Trypsin_2.sq	58	0.629	0.406	0.223	1
ZINC00770153_99	Trypsin_2.sq	59	0.629	0.381	0.248	0
ZINC04222430_73	Trypsin_2.sq	60	0.629	0.443	0.186	0
ZINC03819918_112	Trypsin_2.sq	61	0.628	0.413	0.215	0
ZINC04222514_170	Trypsin_2.sq	62	0.627	0.445	0.182	0
ZINC03987403_132	Trypsin_2.sq	63	0.627	0.397	0.231	0
ZINC03980301_22	Trypsin_2.sq	64	0.627	0.455	0.171	0
ZINC03832370_63	Trypsin_2.sq	65	0.626	0.371	0.255	1
ZINC03343938_169	Trypsin_2.sq	66	0.626	0.436	0.190	0
ZINC03670360_146	Trypsin_2.sq	67	0.626	0.459	0.166	0
ZINC03834178_53	Trypsin_2.sq	68	0.625	0.362	0.263	1
ZINC02663356_26	Trypsin_2.sq	69	0.625	0.416	0.209	0
ZINC03841650_187	Trypsin_2.sq	70	0.625	0.464	0.161	0
ZINC03377880_151	Trypsin_2.sq	71	0.624	0.379	0.244	0
ZINC01550309_99	Trypsin_2.sq	72	0.623	0.377	0.246	0
ZINC02224425_142	Trypsin_2.sq	73	0.623	0.452	0.171	0
ZINC03841621_177	Trypsin_2.sq	74	0.623	0.457	0.166	0
ZINC03841655_140	Trypsin_2.sq	75	0.622	0.460	0.162	0
ZINC02130567_166	Trypsin_2.sq	76	0.621	0.438	0.183	0
ZINC02242819_179	Trypsin_2.sq	77	0.621	0.431	0.190	0
ZINC00770994_157	Trypsin_2.sq	78	0.621	0.427	0.194	0
ZINC03834129_145	Trypsin_2.sq	79	0.620	0.447	0.173	1
ZINC03819377_79	Trypsin_2.sq	80	0.620	0.446	0.174	0
ZINC00770143_147	Trypsin_2.sq	81	0.620	0.508	0.112	0
ZINC03977147_196	Trypsin_2.sq	82	0.619	0.434	0.185	0
ZINC01548103_131	Trypsin_2.sq	83	0.619	0.391	0.229	0
ZINC03807319_103	Trypsin_2.sq	84	0.619	0.398	0.221	0
ZINC03977132_139	Trypsin_2.sq	85	0.619	0.442	0.177	0
ZINC03841617_156	Trypsin_2.sq	86	0.619	0.430	0.189	0
ZINC03840213_57	Trypsin_2.sq	87	0.619	0.394	0.225	0
ZINC03841659_199	Trypsin_2.sq	88	0.619	0.463	0.156	0
ZINC03834119_146	Trypsin_2.sq	89	0.618	0.429	0.189	1
ZINC03832369_183	Trypsin_2.sq	90	0.618	0.393	0.225	1
ZINC03941621_59	Trypsin_2.sq	91	0.618	0.417	0.201	0
ZINC04340537_135	Trypsin_2.sq	92	0.618	0.439	0.179	0
ZINC03185845_141	Trypsin_2.sq	93	0.618	0.424	0.194	0
ZINC03959472_157	Trypsin_2.sq	94	0.618	0.395	0.223	0
ZINC03791580_172	Trypsin_2.sq	95	0.617	0.394	0.223	0
ZINC02654818_156	Trypsin_2.sq	96	0.617	0.406	0.211	0
ZINC03834144_179	Trypsin_2.sq	97	0.616	0.410	0.206	1
ZINC03545191_123	Trypsin_2.sq	98	0.616	0.422	0.194	0
ZINC04215208_7	Trypsin_2.sq	99	0.616	0.402	0.214	0
ZINC03841624_92	Trypsin_2.sq	100	0.616	0.438	0.178	0
ZINC03841625_126	Trypsin_2.sq	101	0.616	0.451	0.165	0
ZINC03820532_17	Trypsin_2.sq	102	0.615	0.419	0.196	0
ZINC04001519_73	Trypsin_2.sq	103	0.615	0.379	0.235	0
ZINC03959453_192	Trypsin_2.sq	104	0.614	0.403	0.212	0
ZINC03959458_43	Trypsin_2.sq	105	0.614	0.435	0.179	0
ZINC01536002_80	Trypsin_2.sq	106	0.614	0.427	0.187	0
ZINC03815825_139	Trypsin_2.sq	107	0.613	0.422	0.191	1
ZINC03874141_73	Trypsin_2.sq	108	0.613	0.363	0.250	0
ZINC03841649_176	Trypsin_2.sq	109	0.613	0.438	0.175	0
ZINC03841653_7	Trypsin_2.sq	110	0.613	0.474	0.139	0
ZINC01882073_15	Trypsin_2.sq	111	0.613	0.421	0.192	0
ZINC02138942_184	Trypsin_2.sq	112	0.613	0.401	0.212	0
ZINC00587714_21	Trypsin_2.sq	113	0.613	0.397	0.215	0
ZINC03841660_11	Trypsin_2.sq	114	0.612	0.450	0.162	0
ZINC03925788_126	Trypsin_2.sq	115	0.612	0.425	0.187	0
ZINC04222439_144	Trypsin_2.sq	116	0.612	0.454	0.158	0
ZINC02222760_97	Trypsin_2.sq	117	0.612	0.483	0.129	0
ZINC03987402_36	Trypsin_2.sq	118	0.612	0.372	0.240	0
ZINC04356047_162	Trypsin_2.sq	119	0.612	0.442	0.170	0
ZINC03775827_12	Trypsin_2.sq	120	0.611	0.393	0.218	0
ZINC03841657_110	Trypsin_2.sq	121	0.611	0.456	0.155	0
ZINC03981634_165	Trypsin_2.sq	122	0.611	0.439	0.172	0
ZINC03942063_91	Trypsin_2.sq	123	0.611	0.430	0.181	0
ZINC03633154_108	Trypsin_2.sq	124	0.610	0.438	0.172	0
ZINC01909079_93	Trypsin_2.sq	125	0.610	0.406	0.205	0
ZINC02712629_98	Trypsin_2.sq	126	0.610	0.407	0.202	0
ZINC03962674_167	Trypsin_2.sq	127	0.609	0.400	0.209	0
ZINC03867649_160	Trypsin_2.sq	128	0.609	0.371	0.238	0
ZINC03819919_161	Trypsin_2.sq	129	0.609	0.423	0.186	0
ZINC03987407_4	Trypsin_2.sq	130	0.609	0.355	0.254	0
ZINC03834135_131	Trypsin_2.sq	131	0.608	0.419	0.189	1
ZINC03834176_144	Trypsin_2.sq	132	0.608	0.443	0.165	1
ZINC01541278_109	Trypsin_2.sq	133	0.608	0.364	0.244	0
ZINC02712629_143	Trypsin_2.sq	134	0.608	0.404	0.204	0
ZINC03841658_21	Trypsin_2.sq	135	0.607	0.443	0.164	0
ZINC01902820_56	Trypsin_2.sq	136	0.607	0.432	0.175	0
ZINC03791571_106	Trypsin_2.sq	137	0.607	0.386	0.220	0
ZINC03780338_15	Trypsin_2.sq	138	0.607	0.403	0.204	0
ZINC03834155_64	Trypsin_2.sq	139	0.606	0.423	0.184	1
ZINC01902817_126	Trypsin_2.sq	140	0.606	0.370	0.236	0
ZINC03828686_81	Trypsin_2.sq	141	0.606	0.392	0.214	0
ZINC03819921_150	Trypsin_2.sq	142	0.606	0.433	0.173	0
ZINC03950795_156	Trypsin_2.sq	143	0.606	0.364	0.242	0
ZINC02242841_191	Trypsin_2.sq	144	0.606	0.422	0.183	0
ZINC00771641_149	Trypsin_2.sq	145	0.606	0.476	0.130	0
ZINC03841013_178	Trypsin_2.sq	146	0.605	0.436	0.169	0
ZINC03959484_35	Trypsin_2.sq	147	0.605	0.413	0.193	0
ZINC02712629_91	Trypsin_2.sq	148	0.605	0.406	0.198	0
ZINC03959072_69	Trypsin_2.sq	149	0.605	0.426	0.178	0
ZINC03807302_91	Trypsin_2.sq	150	0.604	0.393	0.212	0
ZINC02130616_182	Trypsin_2.sq	151	0.604	0.395	0.209	0
ZINC03765981_162	Trypsin_2.sq	152	0.604	0.467	0.137	0
ZINC03834117_156	Trypsin_2.sq	153	0.603	0.363	0.241	1
ZINC03834141_135	Trypsin_2.sq	154	0.603	0.367	0.236	1
ZINC02520769_142	Trypsin_2.sq	155	0.603	0.399	0.204	0
ZINC03960308_181	Trypsin_2.sq	156	0.603	0.406	0.197	0
ZINC03819987_88	Trypsin_2.sq	157	0.603	0.434	0.169	0
ZINC03834132_48	Trypsin_2.sq	158	0.602	0.428	0.174	1
ZINC02445827_129	Trypsin_2.sq	159	0.602	0.441	0.162	0
ZINC02138945_86	Trypsin_2.sq	160	0.602	0.411	0.191	0
ZINC03933416_136	Trypsin_2.sq	161	0.602	0.398	0.204	0
ZINC03874144_156	Trypsin_2.sq	162	0.602	0.341	0.262	0
ZINC00770809_141	Trypsin_2.sq	163	0.602	0.472	0.130	0
ZINC03226787_158	Trypsin_2.sq	164	0.602	0.408	0.194	0
ZINC03841662_196	Trypsin_2.sq	165	0.602	0.446	0.155	0
ZINC03841656_109	Trypsin_2.sq	166	0.602	0.443	0.159	0
ZINC03919155_73	Trypsin_2.sq	167	0.601	0.389	0.212	0
ZINC03840233_150	Trypsin_2.sq	168	0.601	0.389	0.212	0
ZINC04382511_143	Trypsin_2.sq	169	0.601	0.444	0.157	0
ZINC02138807_188	Trypsin_2.sq	170	0.600	0.412	0.189	0
ZINC03633212_153	Trypsin_2.sq	171	0.600	0.442	0.158	0
ZINC02368624_194	Trypsin_2.sq	172	0.600	0.438	0.161	0
ZINC04004342_79	Trypsin_2.sq	173	0.599	0.450	0.150	0
ZINC03987853_50	Trypsin_2.sq	174	0.599	0.411	0.188	0
ZINC02450445_74	Trypsin_2.sq	175	0.599	0.448	0.152	0
ZINC04222242_49	Trypsin_2.sq	176	0.599	0.416	0.183	0
ZINC03841646_91	Trypsin_2.sq	177	0.599	0.435	0.163	0
ZINC03820532_47	Trypsin_2.sq	178	0.599	0.427	0.171	0
ZINC02043468_139	Trypsin_2.sq	179	0.598	0.420	0.177	1
ZINC03952614_157	Trypsin_2.sq	180	0.598	0.379	0.219	0
ZINC02252933_41	Trypsin_2.sq	181	0.598	0.428	0.171	0
ZINC01535967_76	Trypsin_2.sq	182	0.598	0.362	0.236	0
ZINC01535955_116	Trypsin_2.sq	183	0.598	0.372	0.226	0
ZINC03766053_92	Trypsin_2.sq	184	0.598	0.464	0.133	0
ZINC03815825_171	Trypsin_2.sq	185	0.597	0.363	0.235	1
ZINC03834122_137	Trypsin_2.sq	186	0.597	0.373	0.225	1
ZINC03834126_122	Trypsin_2.sq	187	0.597	0.393	0.204	1
ZINC03914355_90	Trypsin_2.sq	188	0.597	0.405	0.192	0
ZINC04222240_27	Trypsin_2.sq	189	0.597	0.415	0.182	0
ZINC02654819_192	Trypsin_2.sq	190	0.597	0.422	0.175	0
ZINC04383614_11	Trypsin_2.sq	191	0.597	0.389	0.208	0
ZINC03841097_87	Trypsin_2.sq	192	0.597	0.421	0.176	0
ZINC02352409_182	Trypsin_2.sq	193	0.597	0.428	0.169	0
ZINC03819377_130	Trypsin_2.sq	194	0.597	0.421	0.175	0
ZINC03834124_159	Trypsin_2.sq	195	0.596	0.421	0.175	1
ZINC04004628_146	Trypsin_2.sq	196	0.596	0.444	0.153	0
ZINC03987021_74	Trypsin_2.sq	197	0.596	0.414	0.182	0
ZINC03838510_6	Trypsin_2.sq	198	0.596	0.361	0.235	0
ZINC02860445_191	Trypsin_2.sq	199	0.596	0.465	0.131	0
ZINC01549835_107	Trypsin_2.sq	200	0.596	0.387	0.208	0
ZINC03834116_112	Trypsin_2.sq	201	0.595	0.370	0.224	1
ZINC03842250_105	Trypsin_2.sq	202	0.595	0.382	0.214	0
ZINC02192462_77	Trypsin_2.sq	203	0.595	0.431	0.164	0
ZINC04222192_187	Trypsin_2.sq	204	0.595	0.395	0.200	0
ZINC03948981_78	Trypsin_2.sq	205	0.595	0.388	0.207	0
ZINC02712630_168	Trypsin_2.sq	206	0.595	0.396	0.199	0
ZINC02401823_38	Trypsin_2.sq	207	0.595	0.485	0.110	0
ZINC03841071_65	Trypsin_2.sq	208	0.595	0.439	0.155	0
ZINC03834118_125	Trypsin_2.sq	209	0.594	0.438	0.156	1
ZINC01552869_182	Trypsin_2.sq	210	0.594	0.399	0.196	0
ZINC03980052_130	Trypsin_2.sq	211	0.594	0.436	0.158	0
ZINC01882071_48	Trypsin_2.sq	212	0.594	0.433	0.161	0
ZINC03889997_49	Trypsin_2.sq	213	0.594	0.404	0.189	0
ZINC03834156_38	Trypsin_2.sq	214	0.593	0.368	0.225	1
ZINC04001506_50	Trypsin_2.sq	215	0.593	0.406	0.187	0
ZINC03791681_114	Trypsin_2.sq	216	0.593	0.363	0.230	0
ZINC03818733_107	Trypsin_2.sq	217	0.593	0.449	0.144	0
ZINC02130564_84	Trypsin_2.sq	218	0.593	0.403	0.190	0
ZINC04001531_137	Trypsin_2.sq	219	0.593	0.376	0.216	0
ZINC02974135_181	Trypsin_2.sq	220	0.593	0.460	0.133	0
ZINC03938551_84	Trypsin_2.sq	221	0.592	0.430	0.162	0
ZINC03842080_162	Trypsin_2.sq	222	0.592	0.396	0.196	0
ZINC01549764_189	Trypsin_2.sq	223	0.592	0.416	0.176	0
ZINC00852447_44	Trypsin_2.sq	224	0.592	0.418	0.174	0
ZINC03819918_91	Trypsin_2.sq	225	0.592	0.410	0.182	0
ZINC03633199_123	Trypsin_2.sq	226	0.592	0.435	0.156	0
ZINC03977101_49	Trypsin_2.sq	227	0.592	0.407	0.185	0
ZINC03841643_145	Trypsin_2.sq	228	0.592	0.444	0.147	0
ZINC02596318_143	Trypsin_2.sq	229	0.592	0.441	0.150	0
ZINC03980155_175	Trypsin_2.sq	230	0.591	0.432	0.159	0
ZINC03980301_40	Trypsin_2.sq	231	0.591	0.433	0.158	0
ZINC01553940_6	Trypsin_2.sq	232	0.591	0.394	0.197	0
ZINC01854025_46	Trypsin_2.sq	233	0.591	0.432	0.159	0
ZINC01551979_33	Trypsin_2.sq	234	0.591	0.388	0.203	0
ZINC02665348_178	Trypsin_2.sq	235	0.591	0.431	0.160	0
ZINC00842694_133	Trypsin_2.sq	236	0.591	0.429	0.162	0
ZINC03852886_171	Trypsin_2.sq	237	0.591	0.451	0.140	0
ZINC03819381_133	Trypsin_2.sq	238	0.591	0.420	0.170	0
ZINC00842700_128	Trypsin_2.sq	239	0.591	0.434	0.156	0
ZINC02450633_88	Trypsin_2.sq	240	0.590	0.434	0.157	0
ZINC02604896_67	Trypsin_2.sq	241	0.590	0.444	0.146	0
ZINC04001514_165	Trypsin_2.sq	242	0.590	0.422	0.167	0
ZINC03818476_185	Trypsin_2.sq	243	0.590	0.446	0.144	0
ZINC03834123_85	Trypsin_2.sq	244	0.589	0.438	0.151	1
ZINC01875803_8	Trypsin_2.sq	245	0.589	0.446	0.143	0
ZINC01070385_194	Trypsin_2.sq	246	0.589	0.395	0.194	0
ZINC04001527_135	Trypsin_2.sq	247	0.589	0.371	0.218	0
ZINC03938550_84	Trypsin_2.sq	248	0.589	0.427	0.162	0
ZINC03874136_134	Trypsin_2.sq	249	0.588	0.375	0.214	0
ZINC01893284_108	Trypsin_2.sq	250	0.588	0.409	0.179	0
ZINC02402354_26	Trypsin_2.sq	251	0.588	0.412	0.176	0
ZINC03928139_31	Trypsin_2.sq	252	0.588	0.392	0.196	0
ZINC02130840_90	Trypsin_2.sq	253	0.588	0.415	0.173	0
ZINC03840234_80	Trypsin_2.sq	254	0.588	0.385	0.203	0
ZINC03819224_32	Trypsin_2.sq	255	0.588	0.380	0.208	0
ZINC03775827_14	Trypsin_2.sq	256	0.588	0.393	0.195	0
ZINC01372730_87	Trypsin_2.sq	257	0.588	0.403	0.185	0
ZINC03842083_111	Trypsin_2.sq	258	0.587	0.410	0.177	0
ZINC03985882_63	Trypsin_2.sq	259	0.587	0.387	0.200	0
ZINC02604747_156	Trypsin_2.sq	260	0.587	0.416	0.170	0
ZINC03840236_149	Trypsin_2.sq	261	0.587	0.388	0.199	0
ZINC03933542_184	Trypsin_2.sq	262	0.587	0.439	0.147	0
ZINC03840253_155	Trypsin_2.sq	263	0.586	0.365	0.222	0
ZINC03820719_191	Trypsin_2.sq	264	0.586	0.421	0.165	0
ZINC02572664_171	Trypsin_2.sq	265	0.586	0.416	0.170	0
ZINC00814141_87	Trypsin_2.sq	266	0.586	0.435	0.151	0
ZINC03640529_0	Trypsin_2.sq	267	0.586	0.447	0.139	0
ZINC03928466_138	Trypsin_2.sq	268	0.586	0.376	0.209	0
ZINC03840482_23	Trypsin_2.sq	269	0.585	0.421	0.165	0
ZINC01631658_95	Trypsin_2.sq	270	0.585	0.434	0.152	0
ZINC04383610_80	Trypsin_2.sq	271	0.585	0.422	0.163	0
ZINC00593049_173	Trypsin_2.sq	272	0.585	0.390	0.195	0
ZINC01821866_119	Trypsin_2.sq	273	0.585	0.406	0.179	0
ZINC03928143_100	Trypsin_2.sq	274	0.585	0.404	0.181	0
ZINC03599114_107	Trypsin_2.sq	275	0.584	0.437	0.147	0
ZINC01549839_87	Trypsin_2.sq	276	0.584	0.409	0.175	0
ZINC04359876_177	Trypsin_2.sq	277	0.584	0.389	0.195	0
ZINC03840215_52	Trypsin_2.sq	278	0.584	0.367	0.216	0
ZINC03987620_46	Trypsin_2.sq	279	0.584	0.458	0.126	0
ZINC03816728_158	Trypsin_2.sq	280	0.584	0.365	0.219	0
ZINC03817650_36	Trypsin_2.sq	281	0.584	0.394	0.190	0
ZINC01548106_189	Trypsin_2.sq	282	0.584	0.389	0.195	0
ZINC02866540_153	Trypsin_2.sq	283	0.584	0.478	0.105	0
ZINC02416080_177	Trypsin_2.sq	284	0.583	0.421	0.163	0
ZINC02375333_146	Trypsin_2.sq	285	0.583	0.382	0.201	0
ZINC02700304_199	Trypsin_2.sq	286	0.583	0.416	0.167	0
ZINC03840237_133	Trypsin_2.sq	287	0.583	0.394	0.189	0
ZINC03834143_108	Trypsin_2.sq	288	0.582	0.384	0.198	1
ZINC03834111_105	Trypsin_2.sq	289	0.582	0.375	0.206	1
ZINC03840219_7	Trypsin_2.sq	290	0.582	0.369	0.214	0
ZINC03990230_176	Trypsin_2.sq	291	0.582	0.391	0.191	0
ZINC04147161_51	Trypsin_2.sq	292	0.582	0.370	0.212	0
ZINC03821014_186	Trypsin_2.sq	293	0.582	0.415	0.167	0
ZINC03890017_136	Trypsin_2.sq	294	0.582	0.415	0.167	0
ZINC04382511_31	Trypsin_2.sq	295	0.582	0.422	0.160	0
ZINC04628541_47	Trypsin_2.sq	296	0.582	0.391	0.191	0
ZINC03987625_87	Trypsin_2.sq	297	0.581	0.461	0.120	0
ZINC03841661_133	Trypsin_2.sq	298	0.581	0.449	0.132	0
ZINC00576565_113	Trypsin_2.sq	299	0.581	0.420	0.161	0
ZINC04147305_27	Trypsin_2.sq	300	0.581	0.430	0.151	0
ZINC03785211_119	Trypsin_2.sq	301	0.581	0.399	0.182	0
ZINC02192462_9	Trypsin_2.sq	302	0.581	0.407	0.174	0
ZINC01821866_20	Trypsin_2.sq	303	0.581	0.414	0.166	0
ZINC03819987_50	Trypsin_2.sq	304	0.581	0.431	0.149	0
ZINC02388022_57	Trypsin_2.sq	305	0.580	0.427	0.153	0
ZINC04383173_190	Trypsin_2.sq	306	0.580	0.363	0.217	0
ZINC03839227_170	Trypsin_2.sq	307	0.580	0.401	0.179	0
ZINC01909188_106	Trypsin_2.sq	308	0.580	0.397	0.183	0
ZINC04392549_185	Trypsin_2.sq	309	0.580	0.382	0.198	0
ZINC00581841_16	Trypsin_2.sq	310	0.580	0.407	0.173	0
ZINC04237001_95	Trypsin_2.sq	311	0.580	0.416	0.164	0
ZINC02640284_113	Trypsin_2.sq	312	0.580	0.435	0.145	0
ZINC03852886_121	Trypsin_2.sq	313	0.580	0.422	0.158	0
ZINC03834149_97	Trypsin_2.sq	314	0.579	0.363	0.215	1
ZINC00767140_145	Trypsin_2.sq	315	0.579	0.444	0.136	0
ZINC03670346_197	Trypsin_2.sq	316	0.579	0.446	0.133	0
ZINC03323428_139	Trypsin_2.sq	317	0.579	0.408	0.171	0
ZINC01548784_53	Trypsin_2.sq	318	0.579	0.413	0.166	0
ZINC01549768_192	Trypsin_2.sq	319	0.579	0.412	0.167	0
ZINC04627373_151	Trypsin_2.sq	320	0.579	0.409	0.169	0
ZINC03974221_129	Trypsin_2.sq	321	0.579	0.409	0.170	0
ZINC03416473_9	Trypsin_2.sq	322	0.578	0.359	0.219	0
ZINC03311922_104	Trypsin_2.sq	323	0.578	0.421	0.157	0
ZINC02700313_117	Trypsin_2.sq	324	0.578	0.422	0.156	0
ZINC00902602_36	Trypsin_2.sq	325	0.578	0.425	0.153	0
ZINC03928467_77	Trypsin_2.sq	326	0.578	0.393	0.186	0
ZINC01549765_95	Trypsin_2.sq	327	0.578	0.364	0.214	0
ZINC02130563_75	Trypsin_2.sq	328	0.578	0.414	0.164	0
ZINC00977950_89	Trypsin_2.sq	329	0.578	0.371	0.206	0
ZINC03841837_114	Trypsin_2.sq	330	0.578	0.421	0.157	0
ZINC03933860_176	Trypsin_2.sq	331	0.577	0.452	0.125	0
ZINC02639675_37	Trypsin_2.sq	332	0.577	0.444	0.133	0
ZINC03867259_112	Trypsin_2.sq	333	0.577	0.406	0.171	0
ZINC03852887_125	Trypsin_2.sq	334	0.577	0.432	0.145	0
ZINC03429542_124	Trypsin_2.sq	335	0.577	0.432	0.145	0
ZINC02968910_77	Trypsin_2.sq	336	0.576	0.435	0.142	0
ZINC03269986_93	Trypsin_2.sq	337	0.576	0.425	0.151	0
ZINC03870745_19	Trypsin_2.sq	338	0.576	0.350	0.227	0
ZINC01549763_181	Trypsin_2.sq	339	0.576	0.376	0.200	0
ZINC03342986_104	Trypsin_2.sq	340	0.576	0.407	0.169	0
ZINC04237007_9	Trypsin_2.sq	341	0.576	0.418	0.158	0
ZINC03946130_134	Trypsin_2.sq	342	0.576	0.381	0.195	0
ZINC03840217_143	Trypsin_2.sq	343	0.576	0.357	0.219	0
ZINC04001541_103	Trypsin_2.sq	344	0.576	0.392	0.183	0
ZINC03891143_189	Trypsin_2.sq	345	0.576	0.452	0.124	0
ZINC03821014_168	Trypsin_2.sq	346	0.576	0.390	0.186	0
ZINC00902607_36	Trypsin_2.sq	347	0.575	0.423	0.152	0
ZINC04260555_85	Trypsin_2.sq	348	0.575	0.428	0.147	0
ZINC00902681_38	Trypsin_2.sq	349	0.575	0.423	0.153	0
ZINC02975581_106	Trypsin_2.sq	350	0.575	0.406	0.170	0
ZINC03633177_100	Trypsin_2.sq	351	0.575	0.433	0.142	0
ZINC04001504_182	Trypsin_2.sq	352	0.575	0.426	0.148	0
ZINC02129136_103	Trypsin_2.sq	353	0.575	0.391	0.184	0
ZINC04185341_12	Trypsin_2.sq	354	0.575	0.424	0.150	0
ZINC02712537_190	Trypsin_2.sq	355	0.574	0.338	0.236	0
ZINC02160908_61	Trypsin_2.sq	356	0.574	0.419	0.155	0
ZINC03852887_131	Trypsin_2.sq	357	0.574	0.441	0.134	0
ZINC02128808_136	Trypsin_2.sq	358	0.574	0.406	0.168	0
ZINC03842252_119	Trypsin_2.sq	359	0.574	0.347	0.226	0
ZINC03785220_140	Trypsin_2.sq	360	0.574	0.401	0.173	0
ZINC02336300_25	Trypsin_2.sq	361	0.574	0.403	0.171	0
ZINC01322331_138	Trypsin_2.sq	362	0.574	0.404	0.170	0
ZINC01821865_174	Trypsin_2.sq	363	0.574	0.415	0.159	0
ZINC03834153_83	Trypsin_2.sq	364	0.573	0.370	0.202	1
ZINC04400050_133	Trypsin_2.sq	365	0.573	0.411	0.163	0
ZINC03850343_74	Trypsin_2.sq	366	0.573	0.360	0.213	0
ZINC02382511_147	Trypsin_2.sq	367	0.573	0.432	0.141	0
ZINC00902658_65	Trypsin_2.sq	368	0.573	0.427	0.145	0
ZINC02135330_138	Trypsin_2.sq	369	0.573	0.388	0.184	0
ZINC02618782_146	Trypsin_2.sq	370	0.573	0.372	0.200	0
ZINC03918550_192	Trypsin_2.sq	371	0.573	0.384	0.188	0
ZINC01893284_32	Trypsin_2.sq	372	0.573	0.405	0.168	0
ZINC03933545_152	Trypsin_2.sq	373	0.573	0.416	0.157	0
ZINC03969854_184	Trypsin_2.sq	374	0.573	0.396	0.176	0
ZINC02192461_62	Trypsin_2.sq	375	0.572	0.408	0.165	0
